1,0,0,0,0,2,0,0,0,4,0,0,1,1,1,-1.628891,219
0,0,0,0,1,0,2,0,2,2,0,0,0,2,1,0.175593,21
1,0,0,0,0,0,0,4,2,0,1,1,1,0,0,-1.465738,220
0,0,0,1,0,2,0,2,0,2,0,1,0,1,1,-1.206306,221
0,1,0,0,0,0,2,4,0,0,1,0,2,0,0,-0.221373,222
0,0,0,1,0,0,0,0,4,2,0,2,0,1,0,-1.336845,223
0,0,0,1,0,0,2,0,0,4,0,0,1,2,0,-1.259507,224
1,0,0,0,0,4,0,0,2,0,0,1,0,1,1,-1.399221,226
0,0,0,0,1,0,2,0,2,2,1,1,0,1,0,0.143019,225
0,0,0,1,0,4,2,0,0,0,1,1,0,0,1,-1.130017,227
0,0,1,0,0,0,4,0,2,0,2,0,0,1,0,0.283373,229
0,1,0,0,0,0,0,4,2,0,1,1,0,1,0,-0.438200,228
1,0,0,0,0,0,0,0,4,2,1,0,1,1,0,-1.450295,22
0,0,0,1,0,2,0,2,2,0,2,0,0,1,0,-1.048341,230
0,0,0,0,1,0,2,4,0,0,1,1,1,0,0,0.085229,231
1,0,0,0,0,4,2,0,0,0,1,0,0,1,1,-1.343799,232
1,0,0,0,0,0,2,2,0,2,1,1,0,1,0,-1.514127,233
0,0,0,1,0,2,0,0,2,2,2,0,1,0,0,-1.246384,234
1,0,0,0,0,4,0,2,0,0,0,1,0,1,1,-1.449436,235
0,1,0,0,0,4,2,0,0,0,0,2,1,0,0,-0.361213,237
0,0,0,0,1,2,0,2,2,0,0,1,0,2,0,0.186675,236
1,0,0,0,0,2,2,0,2,0,0,1,0,0,2,-1.441133,238
0,0,0,1,0,4,2,0,0,0,0,0,0,1,2,-1.112955,239
0,0,0,0,1,0,4,0,2,0,2,0,0,0,1,0.117235,240
0,1,0,0,0,2,2,0,2,0,0,2,0,0,1,-0.377694,241
0,0,1,0,0,2,2,2,0,0,0,0,1,1,1,0.303261,242
0,0,0,1,0,0,2,4,0,0,0,2,1,0,0,-0.972409,243
1,0,0,0,0,2,2,0,0,2,0,0,0,2,1,-1.616440,246
0,0,1,0,0,0,0,0,4,2,1,1,0,1,0,0.312076,248
0,0,0,0,1,2,0,0,2,2,1,0,2,0,0,0.185504,249
0,0,0,1,0,0,4,0,2,0,0,0,1,2,0,-1.368813,24
0,1,0,0,0,0,2,2,0,2,0,1,0,1,1,-0.459263,251
0,0,0,1,0,2,2,2,0,0,0,1,0,1,1,-1.141359,250
0,0,0,0,1,2,0,2,2,0,1,0,0,1,1,0.184947,252
0,1,0,0,0,2,0,0,2,2,0,0,2,0,1,-0.139101,253
0,1,0,0,0,2,2,0,0,2,0,1,1,0,1,-0.379793,254
0,1,0,0,0,0,0,2,2,2,0,2,0,1,0,-0.421198,256
0,0,0,1,0,0,0,2,2,2,0,1,0,1,1,-1.210592,257
0,0,0,1,0,0,0,0,2,4,0,1,2,0,0,-1.004023,259
1,0,0,0,0,2,0,2,2,0,0,0,1,0,2,-1.379263,25
0,0,0,0,1,0,2,0,0,4,1,0,1,1,0,0.059057,260
0,0,0,1,0,2,2,0,0,2,0,2,0,0,1,-1.269277,264
0,0,0,1,0,0,2,4,0,0,0,1,1,0,1,-1.010392,263
1,0,0,0,0,0,2,0,0,4,0,1,1,1,0,-1.849950,265
0,0,0,1,0,2,2,2,0,0,0,0,2,1,0,-1.162697,266
1,0,0,0,0,0,6,0,0,0,0,0,2,0,1,-1.925713,269
0,1,0,0,0,0,2,0,2,2,0,0,1,2,0,-0.378549,26
0,1,0,0,0,0,2,2,0,2,0,1,2,0,0,-0.145019,270
0,1,0,0,0,0,4,2,0,0,0,0,1,1,1,-0.367947,271
0,0,0,1,0,2,0,2,2,0,1,0,0,0,2,-1.089466,272
0,0,1,0,0,0,2,2,2,0,1,0,1,1,0,0.301315,274
0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,0.139494,273
0,0,0,1,0,0,2,2,0,2,1,1,0,0,1,-1.241055,276
0,0,1,0,0,0,0,4,0,2,1,1,0,1,0,0.157849,275
1,0,0,0,0,6,0,0,0,0,0,2,0,1,0,-1.315796,278
0,1,0,0,0,0,2,4,0,0,0,1,1,1,0,-0.334377,277
0,0,0,0,1,2,2,0,2,0,1,0,0,0,2,0.126226,279
0,0,1,0,0,0,2,2,2,0,1,0,0,1,1,0.304742,27
0,0,0,1,0,0,0,2,4,0,1,1,1,0,0,-1.169659,280
1,0,0,0,0,0,0,0,4,2,1,0,0,1,1,-1.396988,282
0,0,1,0,0,0,0,2,0,4,1,0,0,1,1,0.260526,283
0,0,0,0,1,2,0,2,2,0,3,0,0,0,0,0.110837,284
0,0,0,0,1,2,0,0,0,4,1,0,1,0,1,0.195554,287
0,0,0,1,0,2,0,4,0,0,0,2,1,0,0,-1.065215,286
0,1,0,0,0,4,0,0,2,0,0,1,0,0,2,-0.147777,288
0,0,0,1,0,0,2,2,0,2,0,0,1,1,1,-1.141733,289
0,1,0,0,0,2,2,2,0,0,1,0,2,0,0,-0.225697,28
0,0,0,1,0,0,0,2,4,0,2,1,0,0,0,-1.227168,291
0,0,1,0,0,0,2,4,0,0,1,0,1,0,1,0.098298,290
0,0,0,1,0,0,0,4,0,2,0,1,0,0,2,-1.010167,293
0,1,0,0,0,2,2,0,2,0,0,1,1,1,0,-0.388749,294
0,1,0,0,0,2,0,0,2,2,2,0,1,0,0,-0.418963,296
0,0,0,0,1,0,2,2,0,2,0,1,0,1,1,-0.023541,295
0,1,0,0,0,2,0,0,2,2,0,1,0,1,1,-0.326767,297
0,1,0,0,0,2,0,0,2,2,1,0,0,0,2,-0.278264,299
0,0,1,0,0,2,0,4,0,0,0,0,1,1,1,0.237857,298
0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0.096808,2
0,0,1,0,0,0,2,2,0,2,2,0,0,0,1,0.226250,29
0,0,0,0,1,2,0,0,2,2,0,0,0,1,2,0.202737,300
1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,-1.685232,302
0,0,0,1,0,2,0,0,0,4,1,1,1,0,0,-1.236435,301
1,0,0,0,0,0,0,0,4,2,0,0,1,1,1,-1.606063,304
0,0,0,1,0,2,0,0,0,4,0,2,0,1,0,-1.244958,305
0,1,0,0,0,6,0,0,0,0,1,0,1,0,1,-0.163658,306
0,1,0,0,0,2,0,2,0,2,0,0,1,1,1,-0.290477,308
0,1,0,0,0,4,0,2,0,0,0,0,1,0,2,-0.209634,307
0,1,0,0,0,4,2,0,0,0,0,1,1,0,1,-0.274019,309
1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,-1.569916,30
1,0,0,0,0,2,4,0,0,0,0,0,1,0,2,-1.713008,310
0,1,0,0,0,2,0,0,0,4,0,1,0,1,1,-0.409067,311
1,0,0,0,0,0,0,2,2,2,1,1,0,1,0,-1.425486,312
0,1,0,0,0,0,0,4,2,0,0,1,0,2,0,-0.381061,313
0,0,0,0,1,2,0,0,4,0,1,1,0,1,0,0.117139,314
1,0,0,0,0,0,2,0,0,4,0,2,0,1,0,-1.733812,315
0,1,0,0,0,0,0,2,2,2,1,2,0,0,0,-0.364367,316
1,0,0,0,0,0,6,0,0,0,0,1,1,1,0,-1.772596,317
1,0,0,0,0,0,2,0,2,2,0,0,1,0,2,-1.822582,318
0,1,0,0,0,2,0,0,4,0,0,1,0,0,2,-0.188527,31
1,0,0,0,0,0,4,0,0,2,0,2,0,1,0,-1.808442,321
0,1,0,0,0,0,4,2,0,0,0,1,0,1,1,-0.287393,324
0,1,0,0,0,2,0,0,4,0,0,1,2,0,0,-0.251034,323
0,0,1,0,0,2,2,0,0,2,0,1,0,2,0,0.275430,325
1,0,0,0,0,0,4,0,0,2,0,0,1,2,0,-1.689426,327
0,0,0,1,0,2,0,0,2,2,1,1,1,0,0,-1.137378,329
0,0,0,0,1,0,0,0,4,2,0,0,1,1,1,0.150198,32
0,1,0,0,0,2,2,2,0,0,0,1,0,0,2,-0.354097,330
0,0,0,1,0,2,2,0,0,2,0,1,0,1,1,-1.312449,332
0,0,0,1,0,0,2,2,0,2,0,0,3,0,0,-0.720514,334
0,1,0,0,0,0,2,4,0,0,1,1,0,1,0,-0.430559,333
1,0,0,0,0,2,2,0,0,2,2,1,0,0,0,-1.460691,335
0,0,0,0,1,2,0,4,0,0,0,0,1,2,0,0.075871,337
0,0,0,1,0,0,0,4,0,2,1,1,0,0,1,-1.233051,336
0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,-1.384995,338
0,1,0,0,0,0,4,0,0,2,1,0,0,1,1,-0.352846,33
1,0,0,0,0,0,0,0,4,2,0,0,1,1,1,-1.540040,339
0,1,0,0,0,2,0,0,2,2,0,0,1,1,1,-0.316734,340
0,1,0,0,0,0,2,0,0,4,3,0,0,0,0,-0.419723,341
0,0,0,1,0,0,2,2,0,2,0,0,1,1,1,-1.061988,342
0,1,0,0,0,0,0,0,2,4,1,1,0,0,1,-0.381652,343
1,0,0,0,0,2,4,0,0,0,1,0,0,0,2,-1.698638,345
0,0,0,1,0,0,2,0,2,2,1,0,2,0,0,-1.211520,344
1,0,0,0,0,0,0,0,2,4,0,2,1,0,0,-1.646405,346
1,0,0,0,0,0,0,2,2,2,2,0,0,1,0,-1.303636,347
0,0,0,0,1,4,2,0,0,0,0,1,1,1,0,0.120821,348
0,1,0,0,0,0,4,2,0,0,1,0,1,0,1,-0.355616,349
0,0,0,1,0,4,0,0,2,0,0,0,0,1,2,-0.999164,34
0,1,0,0,0,0,2,0,2,2,1,0,1,0,1,-0.321205,351
0,1,0,0,0,0,2,4,0,0,0,0,1,0,2,-0.144717,352
0,0,0,0,1,0,2,2,2,0,0,0,1,0,2,0.202566,350
0,0,0,0,1,2,0,2,0,2,0,0,1,1,1,0.145176,354
0,1,0,0,0,0,2,2,2,0,2,0,0,1,0,-0.402895,355
0,0,0,0,1,0,4,0,2,0,0,2,1,0,0,0.138347,356
1,0,0,0,0,0,0,2,2,2,1,2,0,0,0,-1.377610,357
1,0,0,0,0,2,2,0,2,0,1,1,1,0,0,-1.319410,359
0,1,0,0,0,2,0,2,2,0,1,1,0,1,0,-0.375268,35
0,1,0,0,0,4,0,0,0,2,0,1,1,1,0,-0.296985,360
0,0,0,0,1,4,0,2,0,0,0,2,1,0,0,0.138641,358
0,0,0,1,0,2,4,0,0,0,2,0,1,0,0,-1.231806,361
0,0,0,1,0,0,4,0,0,2,1,1,0,0,1,-1.411426,363
0,1,0,0,0,0,2,2,2,0,0,0,1,0,2,-0.230520,362
1,0,0,0,0,2,2,0,0,2,1,0,0,1,1,-1.468488,365
0,0,0,1,0,0,2,2,2,0,1,0,0,0,2,-1.098365,366
0,0,0,1,0,0,0,0,2,4,0,2,0,1,0,-1.398703,368
1,0,0,0,0,0,0,2,2,2,1,1,1,0,0,-1.548529,36
0,0,0,1,0,0,0,2,0,4,0,1,0,0,2,-1.094770,369
0,0,0,1,0,2,0,0,0,4,0,0,1,0,2,-1.124995,371
0,1,0,0,0,6,0,0,0,0,2,0,1,0,0,-0.216463,373
0,1,0,0,0,0,2,2,0,2,0,0,0,1,2,-0.267741,372
0,1,0,0,0,0,2,0,0,4,0,2,1,0,0,-0.277507,375
0,0,0,0,1,2,0,0,2,2,0,1,0,2,0,0.219971,374
1,0,0,0,0,0,2,2,0,2,0,0,1,0,2,-1.468755,376
0,1,0,0,0,2,2,0,0,2,1,1,0,0,1,-0.406854,377
0,1,0,0,0,0,2,0,0,4,1,0,1,0,1,-0.325075,378
0,0,0,1,0,2,4,0,0,0,0,1,1,1,0,-1.122685,379
0,1,0,0,0,2,0,2,0,2,1,0,0,1,1,-0.376228,380
1,0,0,0,0,4,2,0,0,0,1,1,0,1,0,-1.309059,381
0,0,0,1,0,0,0,0,2,4,1,0,0,1,1,-1.227979,382
0,0,0,0,1,4,0,0,0,2,0,1,2,0,0,0.249252,383
1,0,0,0,0,2,2,0,0,2,0,0,0,2,1,-1.583648,385
1,0,0,0,0,4,2,0,0,0,2,0,0,1,0,-1.260195,386
0,0,0,1,0,2,2,0,2,0,0,0,2,0,1,-0.992354,387
0,0,0,1,0,2,2,2,0,0,1,0,0,1,1,-1.249218,388
0,0,0,0,1,2,2,2,0,0,0,1,0,2,0,0.069249,389
1,0,0,0,0,2,0,4,0,0,0,1,1,0,1,-1.532102,38
1,0,0,0,0,0,4,0,2,0,0,0,1,1,1,-1.721789,390
0,0,0,1,0,4,0,2,0,0,0,0,1,1,1,-1.041029,391
1,0,0,0,0,0,0,2,4,0,0,0,1,1,1,-1.565242,394
0,0,0,0,1,2,0,2,2,0,0,0,1,1,1,0.156822,393
0,1,0,0,0,0,2,0,0,4,0,2,0,0,1,-0.313291,395
0,0,0,1,0,2,2,2,0,0,0,2,1,0,0,-1.090627,396
0,0,0,1,0,2,4,0,0,0,1,0,1,1,0,-1.293724,397
0,0,0,1,0,2,2,2,0,0,1,0,2,0,0,-0.964866,399
1,0,0,0,0,0,0,2,2,2,1,0,1,1,0,-1.453642,398
0,0,0,1,0,2,0,2,2,0,1,1,0,0,1,-1.103251,39
0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,-1.152775,3
0,0,0,0,1,0,0,2,2,2,1,1,0,1,0,0.009015,401
0,1,0,0,0,0,2,2,0,2,0,0,0,2,1,-0.358246,404
0,0,0,0,1,2,0,0,2,2,0,1,1,1,0,0.224810,402
1,0,0,0,0,2,0,0,4,0,0,1,1,0,1,-1.290189,405
0,1,0,0,0,0,2,0,4,0,1,0,0,2,0,-0.470907,407
0,1,0,0,0,0,2,4,0,0,1,0,1,1,0,-0.406722,408
0,1,0,0,0,0,0,2,4,0,0,1,1,1,0,-0.280238,409
0,1,0,0,0,0,0,2,2,2,1,0,2,0,0,-0.347753,40
0,0,0,1,0,0,2,0,0,4,0,2,0,1,0,-1.373379,410
0,0,0,0,1,2,0,2,0,2,0,2,1,0,0,0.226332,411
0,1,0,0,0,0,0,4,2,0,0,1,1,1,0,-0.395546,412
0,1,0,0,0,0,2,0,2,2,1,0,0,1,1,-0.497002,413
0,0,1,0,0,0,0,0,4,2,1,0,0,2,0,0.354047,414
0,0,1,0,0,0,4,2,0,0,1,1,0,1,0,0.216404,415
1,0,0,0,0,2,0,2,2,0,0,2,0,1,0,-1.474939,417
0,0,0,0,1,2,2,0,0,2,0,1,1,1,0,0.113761,418
0,0,1,0,0,0,2,0,2,2,2,1,0,0,0,0.238805,419
0,0,1,0,0,0,0,2,0,4,1,1,0,0,1,0.373858,41
0,1,0,0,0,0,0,4,2,0,2,1,0,0,0,-0.432595,420
0,0,0,1,0,2,0,2,2,0,1,0,0,2,0,-1.174858,421
0,0,0,1,0,0,0,2,4,0,0,0,1,0,2,-1.005430,423
0,1,0,0,0,0,2,2,0,2,1,0,1,1,0,-0.336398,422
1,0,0,0,0,4,0,0,0,2,0,2,0,1,0,-1.538026,425
0,0,0,0,1,0,0,2,0,4,0,1,1,1,0,0.057128,424
0,1,0,0,0,0,2,0,0,4,2,0,0,1,0,-0.513086,427
0,1,0,0,0,0,0,4,0,2,1,0,2,0,0,-0.300639,426
1,0,0,0,0,0,2,2,0,2,1,0,2,0,0,-1.546436,428
1,0,0,0,0,2,0,0,0,4,1,0,1,0,1,-1.445680,42
0,0,0,0,1,0,2,2,0,2,0,0,2,1,0,0.170585,429
0,0,0,1,0,2,0,2,2,0,2,0,0,0,1,-1.103792,431
0,0,0,1,0,0,2,2,0,2,0,0,0,0,3,-1.136114,433
0,0,1,0,0,0,2,2,0,2,2,0,0,0,1,0.126286,432
0,1,0,0,0,2,0,2,2,0,0,2,1,0,0,-0.298461,434
0,0,0,1,0,2,0,0,2,2,0,1,1,0,1,-1.177121,435
0,0,1,0,0,0,2,2,0,2,1,0,0,0,2,0.317562,436
0,0,1,0,0,2,2,0,2,0,2,1,0,0,0,0.309350,437
0,0,0,1,0,0,2,0,4,0,0,2,0,0,1,-1.148450,439
0,0,0,1,0,0,2,2,2,0,0,1,1,1,0,-1.086853,440
0,0,0,1,0,0,2,2,0,2,3,0,0,0,0,-1.225429,443
0,0,0,1,0,0,2,4,0,0,0,0,1,2,0,-1.169621,444
0,0,0,0,1,0,2,0,4,0,1,0,0,2,0,0.135076,445
0,0,0,0,1,2,2,2,0,0,2,0,0,1,0,0.093203,446
0,0,0,0,1,2,2,0,2,0,0,2,1,0,0,0.140713,447
0,0,0,1,0,0,2,0,0,4,0,0,2,0,1,-1.021283,448
0,1,0,0,0,2,0,2,2,0,0,0,1,0,2,-0.130413,44
1,0,0,0,0,0,2,2,2,0,1,1,0,1,0,-1.284505,451
0,0,0,0,1,0,0,6,0,0,1,2,0,0,0,0.094002,450
0,0,0,0,1,2,2,0,0,2,1,1,0,0,1,0.137442,452
1,0,0,0,0,0,0,0,4,2,1,0,1,0,1,-1.518045,455
1,0,0,0,0,0,2,0,4,0,0,1,0,1,1,-1.368215,453
0,1,0,0,0,6,0,0,0,0,2,0,1,0,0,-0.302956,454
0,0,0,0,1,0,4,0,2,0,0,3,0,0,0,0.068497,456
0,1,0,0,0,0,2,0,4,0,2,1,0,0,0,-0.432144,457
0,0,0,0,1,0,2,2,2,0,0,1,0,2,0,0.106888,458
0,0,0,0,1,0,0,4,0,2,0,1,0,1,1,0.130940,459
0,1,0,0,0,2,2,0,0,2,2,0,0,0,1,-0.363322,45
0,0,0,1,0,0,0,2,2,2,1,1,0,0,1,-1.138403,460
0,0,0,0,1,0,4,0,0,2,0,1,1,0,1,0.063393,461
1,0,0,0,0,2,2,0,0,2,0,1,1,0,1,-1.531229,462
1,0,0,0,0,4,2,0,0,0,0,0,1,2,0,-1.366771,463
1,0,0,0,0,0,2,2,2,0,2,0,0,1,0,-1.282419,464
0,1,0,0,0,0,0,2,2,2,2,0,0,0,1,-0.374833,465
0,1,0,0,0,2,0,2,2,0,2,0,0,1,0,-0.267618,466
0,0,0,1,0,0,2,0,2,2,2,0,0,1,0,-1.373352,468
1,0,0,0,0,0,2,0,0,4,0,2,0,0,1,-1.939805,469
0,0,1,0,0,0,4,0,0,2,3,0,0,0,0,0.282359,467
0,0,0,1,0,0,4,0,0,2,0,0,0,2,1,-1.512005,470
0,1,0,0,0,2,0,2,2,0,1,1,0,0,1,-0.198912,46
0,0,0,0,1,4,0,0,0,2,0,0,2,1,0,0.152314,471
0,0,1,0,0,2,0,2,0,2,0,0,1,1,1,0.351274,472
0,0,0,1,0,2,0,2,2,0,0,1,0,2,0,-1.247928,474
0,0,0,0,1,2,0,2,2,0,1,0,1,0,1,0.136443,473
0,0,0,0,1,4,2,0,0,0,2,0,1,0,0,0.142230,476
